#  E (eV)   dosup(E)     dosdw(E)   Int dos(E) EFermi =   12.043  12.043 eV
   8.980  0.4689E+00  0.4689E+00  0.1660E+02
   8.990  0.4681E+00  0.4681E+00  0.1661E+02
   9.000  0.4674E+00  0.4674E+00  0.1661E+02
   9.010  0.4667E+00  0.4667E+00  0.1662E+02
   9.020  0.4660E+00  0.4660E+00  0.1663E+02
   9.030  0.4653E+00  0.4653E+00  0.1664E+02
   9.040  0.4645E+00  0.4645E+00  0.1665E+02
   9.050  0.4637E+00  0.4637E+00  0.1666E+02
   9.060  0.4628E+00  0.4628E+00  0.1667E+02
   9.070  0.4620E+00  0.4620E+00  0.1668E+02
   9.080  0.4611E+00  0.4611E+00  0.1669E+02
   9.090  0.4602E+00  0.4602E+00  0.1670E+02
   9.100  0.4592E+00  0.4592E+00  0.1671E+02
   9.110  0.4583E+00  0.4583E+00  0.1672E+02
   9.120  0.4573E+00  0.4573E+00  0.1673E+02
   9.130  0.4564E+00  0.4564E+00  0.1673E+02
   9.140  0.4555E+00  0.4555E+00  0.1674E+02
   9.150  0.4546E+00  0.4546E+00  0.1675E+02
   9.160  0.4537E+00  0.4537E+00  0.1676E+02
   9.170  0.4594E+00  0.4594E+00  0.1677E+02
   9.180  0.4660E+00  0.4660E+00  0.1678E+02
   9.190  0.4711E+00  0.4711E+00  0.1679E+02
   9.200  0.4746E+00  0.4746E+00  0.1680E+02
   9.210  0.4756E+00  0.4756E+00  0.1681E+02
   9.220  0.4758E+00  0.4758E+00  0.1682E+02
   9.230  0.4755E+00  0.4755E+00  0.1683E+02
   9.240  0.4746E+00  0.4746E+00  0.1684E+02
   9.250  0.4731E+00  0.4731E+00  0.1685E+02
   9.260  0.4711E+00  0.4711E+00  0.1686E+02
   9.270  0.4685E+00  0.4685E+00  0.1687E+02
   9.280  0.4655E+00  0.4655E+00  0.1687E+02
   9.290  0.4651E+00  0.4651E+00  0.1688E+02
   9.300  0.4608E+00  0.4608E+00  0.1689E+02
   9.310  0.4580E+00  0.4580E+00  0.1690E+02
   9.320  0.4572E+00  0.4572E+00  0.1691E+02
   9.330  0.4564E+00  0.4564E+00  0.1692E+02
   9.340  0.4557E+00  0.4557E+00  0.1693E+02
   9.350  0.4550E+00  0.4550E+00  0.1694E+02
   9.360  0.4543E+00  0.4543E+00  0.1695E+02
   9.370  0.4536E+00  0.4536E+00  0.1696E+02
   9.380  0.4545E+00  0.4545E+00  0.1697E+02
   9.390  0.4584E+00  0.4584E+00  0.1698E+02
   9.400  0.4616E+00  0.4616E+00  0.1698E+02
   9.410  0.4640E+00  0.4640E+00  0.1699E+02
   9.420  0.4655E+00  0.4655E+00  0.1700E+02
   9.430  0.4661E+00  0.4661E+00  0.1701E+02
   9.440  0.4659E+00  0.4659E+00  0.1702E+02
   9.450  0.4648E+00  0.4648E+00  0.1703E+02
   9.460  0.4630E+00  0.4630E+00  0.1704E+02
   9.470  0.4613E+00  0.4613E+00  0.1705E+02
   9.480  0.4600E+00  0.4600E+00  0.1706E+02
   9.490  0.4606E+00  0.4606E+00  0.1707E+02
   9.500  0.4617E+00  0.4617E+00  0.1708E+02
   9.510  0.4623E+00  0.4623E+00  0.1709E+02
   9.520  0.4624E+00  0.4624E+00  0.1710E+02
   9.530  0.4620E+00  0.4620E+00  0.1711E+02
   9.540  0.4608E+00  0.4608E+00  0.1711E+02
   9.550  0.4590E+00  0.4590E+00  0.1712E+02
   9.560  0.4566E+00  0.4566E+00  0.1713E+02
   9.570  0.4535E+00  0.4535E+00  0.1714E+02
   9.580  0.4498E+00  0.4498E+00  0.1715E+02
   9.590  0.4460E+00  0.4460E+00  0.1716E+02
   9.600  0.4444E+00  0.4444E+00  0.1717E+02
   9.610  0.4427E+00  0.4427E+00  0.1718E+02
   9.620  0.4410E+00  0.4410E+00  0.1719E+02
   9.630  0.4392E+00  0.4392E+00  0.1720E+02
   9.640  0.4374E+00  0.4374E+00  0.1720E+02
   9.650  0.4355E+00  0.4355E+00  0.1721E+02
   9.660  0.4335E+00  0.4335E+00  0.1722E+02
   9.670  0.4318E+00  0.4318E+00  0.1723E+02
   9.680  0.4300E+00  0.4300E+00  0.1724E+02
   9.690  0.4281E+00  0.4281E+00  0.1725E+02
   9.700  0.4263E+00  0.4262E+00  0.1726E+02
   9.710  0.4243E+00  0.4243E+00  0.1726E+02
   9.720  0.4224E+00  0.4224E+00  0.1727E+02
